KEGG_ID	Outdegree	Indegree	Betweenness	HBLC	Closeness	OCCI	Common_name
K01465	1	1	73.7	36.85	5.78653473367474e-06	9.86193293885602e-05	dihydroorotase_[EC:3.5.2.3]
K02191	1	1	68	34	7.02615768243594e-07	0	cobalt-precorrin-7_(C15)-methyltransferase_[EC:2.1.1.196]
K00882	1	1	49.2060606060606	24.6030303030303	5.80298853909764e-06	0.000103626943005181	1-phosphofructokinase_[EC:2.7.1.56]
K00694	1	1	42	21	5.67894644185611e-06	7.45489786789921e-05	cellulose_synthase_(UDP-forming)_[EC:2.4.1.12]
K05934	2	2	40	10	7.02602933086204e-07	0	precorrin-3B_C17-methyltransferase_[EC:2.1.1.131]
K06042	2	2	40	10	7.02600958488228e-07	0	precorrin-8X_methylmutase_[EC:5.4.1.2]
K06162	1	1	30	15	6.95607655023122e-07	0	alpha-D-ribose_1-methylphosphonate_5-triphosphate_diphosphatase_[EC:3.6.1.63]
K03621	1	2	27.3333333333333	9.11111111111111	5.81054148436093e-06	0.000106089539571398	glycerol-3-phosphate_acyltransferase_PlsX_[EC:2.3.1.15]
K08591	1	2	27.3333333333333	9.11111111111111	5.81054148436093e-06	0.000106089539571398	glycerol-3-phosphate_acyltransferase_PlsY_[EC:2.3.1.15]
K00901	1	1	27	13.5	5.72905029533254e-06	8.42176183257537e-05	diacylglycerol_kinase_(ATP_dependent)_[EC:2.7.1.107]
K06163	1	1	24	12	6.95604751815181e-07	0	alpha-D-ribose_1-methylphosphonate_5-phosphate_C-P_lyase_[EC:4.7.1.1]
K17686	1	1	19.711279637675	9.85563981883749	5.8274039498144e-06	0.000112007168458781	Cu+-exporting_ATPase_[EC:3.6.3.54]
K06131	1	2	19	6.33333333333333	5.66043075878074e-06	7.14796283059328e-05	cardiolipin_synthase_[EC:2.7.8.-]
K00995	1	1	18	9	5.66036667855344e-06	7.14694110920526e-05	CDP-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase_[EC:2.7.8.5]
K01179	2	1	16	5.33333333333333	5.61107401567734e-06	6.43335048893464e-05	endoglucanase_[EC:3.2.1.4]
K00012	1	1	14	7	5.67881744305566e-06	7.45267551050827e-05	UDPglucose_6-dehydrogenase_[EC:1.1.1.22]
K00868	4	4	14	1.75	6.92714582196127e-07	0	pyridoxine_kinase_[EC:2.7.1.35]
K01259	1	1	12	6	5.70818610969992e-06	7.9923273657289e-05	proline_iminopeptidase_[EC:3.4.11.5]
K03429	2	2	12	3	5.65998222765581e-06	7.14081690945444e-05	1,2-diacylglycerol_3-glucosyltransferase_[EC:2.4.1.157]
K02226	2	2	10	2.5	5.49175961469814e-06	5.15039142974866e-05	alpha-ribazole_phosphatase_[EC:3.1.3.73]
K06167	1	1	10	5	6.95597977757559e-07	0	phosphoribosyl_1,2-cyclic_phosphate_phosphodiesterase_[EC:3.1.4.55]
K00691	2	1	9.5	3.16666666666667	5.68495136524107e-06	7.55972180223768e-05	maltose_phosphorylase_[EC:2.4.1.8]
K01464	3	3	9	1.5	6.92714582196127e-07	0	dihydropyrimidinase_[EC:3.5.2.2]
K01633	2	1	9	3	5.69881749536971e-06	7.8125e-05	dihydroneopterin_aldolase_[EC:4.1.2.25]
K02232	2	2	9	2.25	5.62097748798516e-06	6.56598818122127e-05	adenosylcobyric_acid_synthase_[EC:6.3.5.10]
K02304	2	3	8	1.6	6.92135882885072e-07	0	precorrin-2_dehydrogenase_/_sirohydrochlorin_ferrochelatase_[EC:1.3.1.76_4.99.1.4]
K01843	1	1	7	3.5	5.61832472793263e-06	6.52997257411519e-05	lysine_2,3-aminomutase_[EC:5.4.3.2]
K04567	1	1	7	3.5	5.61832472793263e-06	6.52997257411519e-05	lysyl-tRNA_synthetase,_class_II_[EC:6.1.1.6]
K01232	1	2	5.5	1.83333333333333	5.74907583605935e-06	8.87626486774365e-05	maltose-6'-phosphate_glucosidase_[EC:3.2.1.122]
K00768	1	1	5	2.5	5.42826279305834e-06	4.64123271140815e-05	nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_[EC:2.4.2.21]
K00086	2	2	4	1	6.91561019194968e-07	0	1,3-propanediol_dehydrogenase_[EC:1.1.1.202]
K02190	1	1	4	2	6.92134924782237e-07	0	sirohydrochlorin_cobaltochelatase_[EC:4.99.1.3]
K03688	2	2	4	1	6.91561019194968e-07	0	ubiquinone_biosynthesis_protein
K00878	1	1	3	1.5	5.76292479959429e-06	9.21828908554572e-05	hydroxyethylthiazole_kinase_[EC:2.7.1.50]
K00950	1	1	3	1.5	5.69875254306832e-06	7.81127948758007e-05	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase_[EC:2.7.6.3]
K01916	1	1	3	1.5	5.6531349459843e-06	7.03333802222535e-05	NAD+_synthase_[EC:6.3.1.5]
K03800	2	2	3	0.75	6.90985677248882e-07	0	lipoate-protein_ligase_A_[EC:2.7.7.63]
K00971	2	2	2	0.5	6.9041129181476e-07	0	mannose-1-phosphate_guanylyltransferase_[EC:2.7.7.13]
K01226	1	1	1.91666666666667	0.958333333333333	5.74894363160769e-06	8.87311446317658e-05	trehalose-6-phosphate_hydrolase_[EC:3.2.1.93]
K05780	1	1	1.75	0.875	6.95603784084585e-07	0	alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnL_[EC:2.7.8.37]
K06164	1	1	1.75	0.875	6.95603784084585e-07	0	alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnI_[EC:2.7.8.37]
K06165	1	1	1.75	0.875	6.95603784084585e-07	0	alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnH_[EC:2.7.8.37]
K06166	1	1	1.75	0.875	6.95603784084585e-07	0	alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnG_[EC:2.7.8.37]
K02749	1	1	1.2	0.6	5.68365891226136e-06	7.53693096171239e-05	PTS_system,_arbutin-like_IIB_component_[EC:2.7.1.69]
K00532	1	1	1	0.5	6.9041129181476e-07	0	ferredoxin_hydrogenase_[EC:1.12.7.2]
K01628	1	1	1	0.5	6.9041129181476e-07	0	L-fuculose-phosphate_aldolase_[EC:4.1.2.17]
K01639	1	1	1	0.5	5.56059097960931e-06	5.82682671017364e-05	N-acetylneuraminate_lyase_[EC:4.1.3.3]
K01749	1	1	1	0.5	6.9041129181476e-07	0	hydroxymethylbilane_synthase_[EC:2.5.1.61]
K01759	1	1	1	0.5	5.74399035009621e-06	8.75656742556918e-05	lactoylglutathione_lyase_[EC:4.4.1.5]
K01867	1	1	1	0.5	6.9041129181476e-07	0	tryptophanyl-tRNA_synthetase_[EC:6.1.1.2]
K01869	1	1	1	0.5	6.9041129181476e-07	0	leucyl-tRNA_synthetase_[EC:6.1.1.4]
K01870	1	1	1	0.5	6.9041129181476e-07	0	isoleucyl-tRNA_synthetase_[EC:6.1.1.5]
K01873	1	1	1	0.5	6.9041129181476e-07	0	valyl-tRNA_synthetase_[EC:6.1.1.9]
K01887	1	1	1	0.5	5.5001567544675e-06	5.22520639565263e-05	arginyl-tRNA_synthetase_[EC:6.1.1.19]
K02083	1	1	1	0.5	6.9041129181476e-07	0	allantoate_deiminase_[EC:3.5.3.9]
K02217	1	1	1	0.5	6.9041129181476e-07	0	ferritin_[EC:1.16.3.1]
K02495	1	1	1	0.5	6.9041129181476e-07	0	oxygen-independent_coproporphyrinogen_III_oxidase_[EC:1.3.99.22]
K02790	1	1	1	0.5	5.68378813111362e-06	7.53920386007238e-05	PTS_system,_maltose_and_glucose-specific_IIB_component_[EC:2.7.1.69]
K02808	1	1	1	0.5	5.68307750012787e-06	7.52671985548698e-05	PTS_system,_sucrose-specific_IIA_component_[EC:2.7.1.69]
K04032	1	1	1	0.5	5.49151834990857e-06	5.14827018121911e-05	ethanolamine_utilization_cobalamin_adenosyltransferase_[EC:2.5.1.17]
K02822	1	1	0.5	0.25	6.90985199788006e-07	0	PTS_system,_ascorbate-specific_IIB_component_[EC:2.7.1.69]
K03475	1	1	0.5	0.25	6.90985199788006e-07	0	PTS_system,_ascorbate-specific_IIC_component
K02773	1	1	0.333333333333333	0.166666666666667	6.91560062683004e-07	0	PTS_system,_galactitol-specific_IIA_component_[EC:2.7.1.69]
K02774	1	1	0.333333333333333	0.166666666666667	6.91560062683004e-07	0	PTS_system,_galactitol-specific_IIB_component_[EC:2.7.1.69]
K02775	1	1	0.333333333333333	0.166666666666667	6.91560062683004e-07	0	PTS_system,_galactitol-specific_IIC_component
K17464	1	1	0.25	0.125	6.92135882885072e-07	0	PTS_system,_D-glucosaminate-specific_IIA_component_[EC:2.7.1.69]
K17465	1	1	0.25	0.125	6.92135882885072e-07	0	PTS_system,_D-glucosaminate-specific_IIB_component_[EC:2.7.1.69]
K17466	1	1	0.25	0.125	6.92135882885072e-07	0	PTS_system,_D-glucosaminate-specific_IIC_component
K17467	1	1	0.25	0.125	6.92135882885072e-07	0	PTS_system,_D-glucosaminate-specific_IID_component
