Cefoperazone	Clindamycin	Streptomycin	ko	gene	pathway
0.3	0.4	0.3	none	membrane_protein	none
0.375	0.375	0.25	none	diguanylate_kinase_signaling_protein	none
0.513513513513513	0.27027027027027	0.216216216216216	K01893	asnC;_asparaginyl-tRNA_ligase_(EC:6.1.1.22)	Aminoacyl-tRNA_biosynthesis;Genetic_Information_Processing;Translation
0	0.48780487804878	0.51219512195122	none	hypothetical_protein	none
0	0.522727272727273	0.477272727272727	none	cspC;_subtilisin-like_serine_germination_related_protease	none
0	0.486486486486487	0.513513513513513	none	cspBA;_subtilisin-like_serine_germination_related_protease	none
0.264150943396226	0.245283018867925	0.490566037735849	K09989	hypothetical_protein	none
0.23728813559322	0.23728813559322	0.525423728813559	none	ATPase	none
0.375	0.25	0.375	none	membrane_protein	none
0.110671936758893	0.122529644268775	0.766798418972332	none	hypothetical_protein	none
0.209302325581395	0.418604651162791	0.372093023255814	K01843	kamA;_L-lysine_2,3-aminomutase_(KAM)_(LAM)_(EC:5.4.3.2)	Lysine_degradation;Metabolism;Amino_acid_metabolism
0.174603174603175	0.587301587301587	0.238095238095238	none	hypothetical_protein	none
0.333333333333333	0.244444444444444	0.422222222222222	none	hypothetical_protein	none
0.352941176470588	0.264705882352941	0.382352941176471	none	hypothetical_protein	none
0.666666666666667	0.266666666666667	0.0666666666666667	none	transporter,_Major_Facilitator_Superfamily_(MFS)	none
0.261904761904762	0.533333333333333	0.204761904761905	K01262	M24_family_peptidase	none
0.118942731277533	0.502202643171806	0.378854625550661	K03305	transporter,_Major_Facilitator_Superfamily_(MFS)	none
0.618556701030928	0.216494845360825	0.164948453608247	none	prsA;_peptidyl-prolyl_cis-trans_isomerase,_PpiC-type_(EC:5.2.1.8)	none
0.5	0.3	0.2	none	hypothetical_protein	none
0	0.428571428571429	0.571428571428571	none	membrane_protein	none
0.0666666666666667	0.466666666666667	0.466666666666667	none	oxidoreductase,_FAD_dependent	none
0.0445859872611465	0.0318471337579618	0.923566878980892	K02768	fruABC;_PTS_system_fructose-specific_transporter_subunit_IIABC_(EC:2.7.1.69)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0403225806451613	0.032258064516129	0.92741935483871	K00882	fruK;_fructose_1-phosphate_kinase_(EC:2.7.1.56)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism
0.2	0.266666666666667	0.533333333333333	none	PTS_operon_transcription_antiterminator	none
0.2	0.3	0.5	K01104	protein-tyrosine_phosphatase	none
0.25	0.25	0.5	none	sporulation_integral_membrane_protein	none
0.384615384615385	0.307692307692308	0.307692307692308	none	hypothetical_protein	none
0.333333333333333	0.333333333333333	0.333333333333333	K03169	topB2;_DNA_topoisomerase_III_(EC:5.99.1.2)	none
0	0.714285714285714	0.285714285714286	none	Class_II_aldolase_(EC:4.1.2.17)	none
0	0.666666666666667	0.333333333333333	K03077	araD;_L-ribulose-5-phosphate_4-epimerase_(EC:5.1.3.4)	Ascorbate_and_aldarate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps
0	0.6	0.4	K02775	PTS_system_fructose/mannitol_family_transporter_subunit_IIC	Galactose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0	0.555555555555556	0.444444444444444	K02774	PTS_system_fructose/mannitol_family_transporter_subunit_IIB	Galactose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0	0.714285714285714	0.285714285714286	none	PTS_system_fructose/mannitol_family_transporter_subunit_IIA	none
0	0.666666666666667	0.333333333333333	none	PTS_operon_transcription_antiterminator	none
0.142857142857143	0.428571428571429	0.428571428571429	none	hypothetical_protein	none
0.333333333333333	0.266666666666667	0.4	none	GntR_family_transcriptional_regulator	none
0.363636363636364	0.272727272727273	0.363636363636364	none	two-component_sensor_histidine_kinase	none
0.307692307692308	0.230769230769231	0.461538461538462	none	two-component_response_regulator	none
0.1875	0.125	0.6875	none	membrane_protein	none
0.125	0.375	0.5	none	pseudogene	none
0.166666666666667	0.333333333333333	0.5	none	hypothetical_protein	none
0.3	0.1	0.6	none	hypothetical_protein	none
0.157894736842105	0.105263157894737	0.736842105263158	none	hypothetical_protein	none
0.133333333333333	0.133333333333333	0.733333333333333	none	hypothetical_protein	none
0.333333333333333	0.333333333333333	0.333333333333333	none	pilin_protein	none
0.25	0.125	0.625	none	membrane_protein	none
0.166666666666667	0.333333333333333	0.5	none	HTH-type_transcriptional_regulator	none
0.231818181818182	0.213636363636364	0.554545454545455	none	hypothetical_protein	none
0.621160409556314	0.283276450511945	0.0955631399317406	K03704	cspD;_cold_shock_protein_D	none
0	0.666666666666667	0.333333333333333	none	hypothetical_protein	none
0.338235294117647	0.191176470588235	0.470588235294118	none	phosphohexomutase_(EC:5.4.2.-)	none
0.295454545454545	0.181818181818182	0.522727272727273	K01783	rpe;_ribulose-phosphate_3-epimerase_(EC:5.1.3.1)	Pentose_phosphate_pathway;Metabolism;Carbohydrate_metabolism|Pentose_and_glucuronate_interconversions;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.25	0.136363636363636	0.613636363636364	K01808	rpiB1;_ribose-5-phosphate_isomerase_B1_(Phosphoriboisomerase_B)_(EC:5.3.1.6)	Pentose_phosphate_pathway;Metabolism;Carbohydrate_metabolism|Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.272727272727273	0.191919191919192	0.535353535353535	K00615	tkt';_transketolase,_central_and_C-terminal_(Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate_glycolaldehydetransferase)_(EC:2.2.1.1)	Pentose_phosphate_pathway;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.266129032258065	0.19758064516129	0.536290322580645	K00615	tkt;_transketolase,_N-terminal_(Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate_glycolaldehydetransferase)_(EC:2.2.1.1)	Pentose_phosphate_pathway;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.108910891089109	0.099009900990099	0.792079207920792	K00008	sugar-phosphate_dehydrogenase_(EC:1.1.1.-)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0967741935483871	0.0903225806451613	0.812903225806452	K00008	sugar-phosphate_dehydrogenase_(EC:1.1.1.-)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0897959183673469	0.102040816326531	0.808163265306122	K02775	PTS_system_fructose/mannitol_family_transporter_subunit_IIC	Galactose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0948905109489051	0.131386861313869	0.773722627737226	K02774	PTS_system_fructose/mannitol_family_transporter_subunit_IIB_(EC:2.7.1.69)	Galactose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0808080808080808	0.0808080808080808	0.838383838383838	K02773	PTS_system_fructose/mannitol_family_transporter_subunit_IIA_(EC:2.7.1.69)	Galactose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.384615384615385	0.307692307692308	0.307692307692308	none	PTS_operon_transcription_antiterminator	none
0.471074380165289	0.272727272727273	0.256198347107438	K00616	tal;_translaldolase_(EC:2.2.1.2)	Pentose_phosphate_pathway;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.8125	0.125	0.0625	K03816	xpt;_xanthine_phosphoribosyltransferase_(EC:2.4.2.22)	Purine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.716763005780347	0.0144508670520231	0.26878612716763	K00009	mtlD;_mannitol-1-phosphate_5-dehydrogenase_(EC:1.1.1.17)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism
0.757446808510638	0.00851063829787234	0.234042553191489	K02798	mtlF;_PTS_system_mannitol-specific_transporter_subunit_IIA_(EC:2.7.1.69)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.74	0.015	0.245	none	mtlR;_PTS_operon_transcription_antiterminator	none
0.726114649681529	0.0127388535031847	0.261146496815287	K02799	mtlA;_PTS_system_mannitol-specific_transporter_subunit_IICB_(EC:2.7.1.69)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.49079754601227	0.251533742331288	0.257668711656442	K00088	guaB;_inosine_5-monophosphate_dehydrogenase_(EC:1.1.1.205)	Purine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.348837209302326	0.325581395348837	0.325581395348837	none	toxic_anion_resistance_protein	none
0.36	0.28	0.36	none	membrane_protein	none
0.186968838526912	0.424929178470255	0.388101983002833	K00043	4hbD;_4-hydroxybutyrate_dehydrogenase_(4-hydroxybutanoate:NAD+_oxidoreductase)_(EC:1.1.1.61)	Butanoate_metabolism;Metabolism;Carbohydrate_metabolism
0.198275862068966	0.436781609195402	0.364942528735632	none	cat2;_4-hydroxybutyrate_CoA-transferase	none
0.211267605633803	0.457746478873239	0.330985915492958	none	hypothetical_protein	none
0.178217821782178	0.438118811881188	0.383663366336634	K14534	abfD;_gamma-aminobutyrate_metabolism_dehydratase/isomerase_(EC:4.2.1.-_5.3.3.3)	Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps
0.25177304964539	0.460992907801418	0.287234042553192	none	sucD;_succinate-semialdehyde_dehydrogenase_(NAD(P)+)_(EC:1.2.1.16)	none
0.262008733624454	0.445414847161572	0.292576419213974	none	cat1;_succinyl-CoA:coenzyme_A_transferase_(EC:2.8.3.-)	none
0.248484848484848	0.418181818181818	0.333333333333333	K07085	membrane_protein	none
0.533333333333333	0.166666666666667	0.3	none	LysR_family_transcriptional_regulator	none
0.19047619047619	0.619047619047619	0.19047619047619	none	membrane_protein	none
0.263157894736842	0.289473684210526	0.447368421052632	K01271	Xaa-Pro_dipeptidase_(EC:3.4.13.9)	none
0.292596944770858	0.36427732079906	0.343125734430082	K10670	grdD;_glycine_reductase_complex_component_C_subunit_alpha_(Protein_PC_alpha)_(EC:1.21.4.3_1.21.4.4_1.21.4.2)	none
0.296385542168675	0.362650602409639	0.340963855421687	K10670	grdC;_glycine_reductase_complex_component_C_subunit_beta_(Protein_PC_beta)_(EC:1.21.4.2)	none
0.270942408376963	0.361910994764398	0.367146596858639	none	grdB;_glycine_reductase_complex_component_B_subunit_gamma_(EC:1.21.4.2)	none
0.271944922547332	0.36144578313253	0.366609294320138	none	grdA;_glycine/sarcosine/betaine_reductase_complex_protein_A_(EC:1.21.4.2_1.21.4.3_1.21.4.4)	none
0.268471104608632	0.339429407461595	0.392099487929773	K10670	grdE;_glycine_reductase_complex_component_B_subunits_alpha_and_beta_(EC:1.21.4.2)	none
0.289285714285714	0.3125	0.398214285714286	K03671	trxA2;_thioredoxin_2_(Trx2)	none
0.311582381729201	0.296900489396411	0.391517128874388	K00384	trxB3;_thioredoxin_reductase_3_(EC:1.8.1.9)	Pyrimidine_metabolism;Metabolism;Nucleotide_metabolism|Selenocompound_metabolism;Metabolism;Metabolism_of_other_amino_acids
0.278260869565217	0.273913043478261	0.447826086956522	none	grdX;_glycine_reductase_complex_component	none
0.333333333333333	0.388888888888889	0.277777777777778	K07024	hydrolase,_HAD_superfamily,_subfamily_IIB_(EC:3.1.3.-)	none
0.404255319148936	0.361702127659574	0.234042553191489	none	hypothetical_protein	none
0.375	0.375	0.25	none	hypothetical_protein	none
0.380952380952381	0.371428571428571	0.247619047619048	none	ABC_transporter_nitrate/sulfonate/taurine_ATP-binding_protein_(EC:3.6.3.-)	none
0.368421052631579	0.394736842105263	0.236842105263158	none	pseudogene	none
0.377049180327869	0.360655737704918	0.262295081967213	none	hypothetical_protein	none
0.333333333333333	0.385964912280702	0.280701754385965	none	hypothetical_protein	none
0.340425531914894	0.354609929078014	0.304964539007092	none	ABC_transporter_nitrate/sulfonate/taurine_extracellular_solute-binding_protein	none
0.351063829787234	0.308510638297872	0.340425531914894	none	hypothetical_protein	none
0.317647058823529	0.305882352941176	0.376470588235294	K07089	ABC_transporter_multidrug-family_permease	none
0.297872340425532	0.340425531914894	0.361702127659574	none	hypothetical_protein	none
0.29940119760479	0.305389221556886	0.395209580838323	none	hypothetical_protein	none
0.5	0.166666666666667	0.333333333333333	K00767	nadC;_Nicotinate-nucleotide_pyrophosphorylase_(EC:2.4.2.19)	Nicotinate_and_nicotinamide_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.428571428571429	0.285714285714286	0.285714285714286	K00278	nadB;_L-aspartate_oxidase_(EC:1.4.3.16)	Alanine,_aspartate_and_glutamate_metabolism;Metabolism;Amino_acid_metabolism|Nicotinate_and_nicotinamide_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.5	0.166666666666667	0.333333333333333	K03517	nadA;_quinolinate_synthetase	Nicotinate_and_nicotinamide_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.0321428571428571	0.325	0.642857142857143	none	CstA-like_carbon_starvation_protein	none
0.024390243902439	0.451219512195122	0.524390243902439	none	hypothetical_protein	none
0.01171875	0.5	0.48828125	none	hypothetical_protein	none
0.342857142857143	0.285714285714286	0.371428571428571	none	membrane_protein	none
0.289473684210526	0.315789473684211	0.394736842105263	none	NUDIX_family_hydrolase	none
0.333333333333333	0.266666666666667	0.4	none	membrane_protein	none
0.120331950207469	0.531120331950207	0.348547717842324	K00929	buk;_butyrate_kinase_(EC:2.7.2.7)	Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.112	0.525333333333333	0.362666666666667	K00180	iorB;_indolepyruvate_oxidoreductase_subunit_beta_(EC:1.2.7.8)	none
0.103703703703704	0.503703703703704	0.392592592592593	K00179	iorA;_indole_pyruvate_ferredoxin/flavodoxin_oxidoreductase_(EC:1.2.7.8)	none
0.112759643916914	0.459940652818991	0.427299703264095	none	pyridoxal_phosphate-dependent_transferase	none
0.378378378378378	0.324324324324324	0.297297297297297	none	sigma-54_dependent_transcriptional_regulator	none
0.411764705882353	0.294117647058824	0.294117647058824	none	diguanylate_cyclase_signaling_protein	none
0.363636363636364	0.363636363636364	0.272727272727273	none	diguanylate_cyclase_signaling_protein	none
0.4	0.2	0.4	none	hypothetical_protein	none
0.176470588235294	0.401960784313726	0.42156862745098	none	hypothetical_protein	none
0.161290322580645	0.258064516129032	0.580645161290323	none	alpha-hydroxy_acid_dehydrogenase,FMN-dependent	none
0.314070351758794	0.35678391959799	0.329145728643216	none	peptidoglycan-binding/hydrolysing_protein	none
0.359375	0.3125	0.328125	none	beta-lactams_signal-transducer	none
0.36	0.3	0.34	none	beta-lactams_repressor	none
0.368421052631579	0.342105263157895	0.289473684210526	none	glycosyl_transferase_family_protein	none
0.304347826086957	0.391304347826087	0.304347826086957	K02342	polC;_DNA_polymerase_III_subunit_epsilon_(EC:2.7.7.7)	Purine_metabolism;Metabolism;Nucleotide_metabolism|Pyrimidine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|DNA_replication;Genetic_Information_Processing;Replication_and_repair|Mismatch_repair;Genetic_Information_Processing;Replication_and_repair|Homologous_recombination;Genetic_Information_Processing;Replication_and_repair
0.365384615384615	0.307692307692308	0.326923076923077	none	hypothetical_protein	none
0.466666666666667	0.2	0.333333333333333	none	exonuclease	none
0.529411764705882	0.235294117647059	0.235294117647059	none	2-thiocytidine_tRNA_biosynthesis_protein_TtcA	none
0	0.916467780429594	0.0835322195704057	none	hypothetical_protein	none
0	0.931034482758621	0.0689655172413793	K06333	cotJB2;_spore_coat_peptide_assembly_protein_CotJB_2	none
0	0.927109974424552	0.0728900255754476	K06334	cotJC2;_spore_coat_peptide_assembly_protein_CotJC_2	none
0.5	0.333333333333333	0.166666666666667	none	cell_wall_hydrolase;_phosphatase-associated_protein_(EC:3.4.-.-)	none
0.461538461538462	0.269230769230769	0.269230769230769	K01520	dut;_deoxyuridine_5'-triphosphate_nucleotidohydrolase_(EC:3.6.1.23)	Pyrimidine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.333333333333333	0.222222222222222	0.444444444444444	K03169	DNA_topoisomerase_type_IA_(EC:5.99.1.2)	none
0.444444444444444	0.296296296296296	0.259259259259259	none	MarR_family_transcriptional_regulator	none
0.447368421052632	0.236842105263158	0.315789473684211	none	lipoprotein	none
0.463414634146341	0.268292682926829	0.268292682926829	K03296	multidrug_efflux_pump	none
0.450980392156863	0.294117647058824	0.254901960784314	none	multidrug_efflux_pump	none
0	0.901960784313726	0.0980392156862745	none	hypothetical_protein	none
0.205882352941176	0.625	0.169117647058824	K01006	ppdK;_pyruvate_phosphate_dikinase_(ATP:pyruvate,phosphate_phosphotransferase)_(EC:2.7.9.1)	Pyruvate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps
0.352	0.464	0.184	K09773	PEP_synthetase_regulatory_protein_(EC:2.7.-.-)	none
0.382113821138211	0.422764227642276	0.195121951219512	none	negative_regulator_of_gluconeogenesis	none
0.125	0.5	0.375	none	amidohydrolase,_M20D_family_(EC:3.5.1.-)	none
0	0.833333333333333	0.166666666666667	none	transporter,_Major_Facilitator_Superfamily_(MFS)	none
0	0.857142857142857	0.142857142857143	none	pyridoxal_phosphate-dependent_transferase_(EC:2.6.1.-)	none
0	0.777777777777778	0.222222222222222	none	ptb;_phosphate_butyryltransferase_(Phosphotransbutyrylase)_(EC:2.3.1.19)	none
0	0.75	0.25	K00929	buk1;_butyrate_kinase_(EC:2.7.2.7)	Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0	0.625	0.375	none	flavodoxin/ferredoxin_oxidoreductase_subunit_gamma_(EC:1.2.7.-)	none
0	0.636363636363636	0.363636363636364	none	flavodoxin/ferredoxin_oxidoreductase_subunit_beta_(EC:1.2.7.-)	none
0	0.538461538461538	0.461538461538462	none	flavodoxin/ferredoxin_oxidoreductase_subunit_alpha_(EC:1.2.7.-)	none
0	0.666666666666667	0.333333333333333	none	4Fe-4S_ferredoxin,_iron-sulfur_binding_domain-containing_protein_subunit_delta	none
0.466666666666667	0.266666666666667	0.266666666666667	none	IclR_family_transcriptional_regulator	none
0	0.454545454545455	0.545454545454545	K00366	nitrite/sulfite_reductase_(EC:1.8.1.2)	Nitrogen_metabolism;Metabolism;Energy_metabolism|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps
0.413333333333333	0.266666666666667	0.32	K01879	glyS;_glycyl-tRNA_ligase_subunit_beta_(EC:6.1.1.14)	Aminoacyl-tRNA_biosynthesis;Genetic_Information_Processing;Translation
0.412844036697248	0.275229357798165	0.311926605504587	K01878	glyQ;_glycyl-tRNA_ligase_subunit_alpha_(EC:6.1.1.14)	Aminoacyl-tRNA_biosynthesis;Genetic_Information_Processing;Translation
0.1875	0.383928571428571	0.428571428571429	none	hypothetical_protein	none
0.2375	0.4375	0.325	K03584	recO;_DNA_repair_protein_RecO	Homologous_recombination;Genetic_Information_Processing;Replication_and_repair
0.28	0.44	0.28	none	hypothetical_protein	none
0.346153846153846	0.413461538461538	0.240384615384615	K06213	divalent_cation_transporter,_MgtE_family	none
0.34020618556701	0.371134020618557	0.288659793814433	K03595	era;_GTPase_Era	none
0.338461538461538	0.353846153846154	0.307692307692308	K01489	cdd;_cytidine_deaminase_(Cytidine_aminohydrolase)_(CDA)_(EC:3.5.4.5)	Pyrimidine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.243243243243243	0.432432432432432	0.324324324324324	K00901	diacylglycerol_kinase_(EC:2.7.1.-)	Glycerolipid_metabolism;Metabolism;Lipid_metabolism|Glycerophospholipid_metabolism;Metabolism;Lipid_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.232142857142857	0.428571428571429	0.339285714285714	K07042	metal-dependent_hydrolase_(EC:3.4.24.-)	none
0.181818181818182	0.454545454545455	0.363636363636364	K06217	phoH-like_protein	none
0.0909090909090909	0.545454545454545	0.363636363636364	K06438	spoIV;_stage_IV_sporulation_protein	none
0	0.578947368421053	0.421052631578947	none	hypothetical_protein	none
0.188524590163934	0.155737704918033	0.655737704918033	K05808	ribosome-associated_sigma_54_modulation_protein	none
0	0.517241379310345	0.482758620689655	K07185	transmembrane_signaling_protein,TspO/MBR_family	none
0.41627358490566	0.386792452830189	0.196933962264151	none	aspartyl/glutamyl-tRNA_amidotransferase_subunit_B-related	none
0.399509803921569	0.399509803921569	0.200980392156863	K02970	rpsU;_30S_ribosomal_protein_S21	Ribosome;Genetic_Information_Processing;Translation
0.326086956521739	0.309782608695652	0.364130434782609	K02503	histidine_triad_(HIT)_protein	none
0.4	0.314285714285714	0.285714285714286	K08070	MiaB-like_tRNA_modifying_enzyme	none
0.375	0.34375	0.28125	K09761	methyltransferase	none
0.44	0.28	0.28	K02687	prmA;_50S_ribosomal_protein_L11_methyltransferase_(EC:2.1.1.-)	none
0.3125	0.291666666666667	0.395833333333333	none	CRISPR-associated_ATP-dependent_helicase	none
0.32	0.28	0.4	none	CRISPR-associated_protein	none
0.290909090909091	0.290909090909091	0.418181818181818	none	CRISPR-associated_negative_autoregulator	none
0.346153846153846	0.230769230769231	0.423076923076923	none	hypothetical_protein	none
0.315789473684211	0.263157894736842	0.421052631578947	none	CRISPR-associated_protein	none
0.379310344827586	0.275862068965517	0.344827586206897	K10112	ABC_transporter_sugar-family_ATP-binding_protein_(EC:3.6.3.-)	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.375	0.25	0.375	none	hypothetical_protein	none
0.236363636363636	0.545454545454545	0.218181818181818	none	transporter,_Major_Facilitator_Superfamily_(MFS)	none
0.24	0.54	0.22	K00845	ROK_family_glucokinase_(EC:2.7.1.-)	Glycolysis_/_Gluconeogenesis;Metabolism;Carbohydrate_metabolism|Galactose_metabolism;Metabolism;Carbohydrate_metabolism|Starch_and_sucrose_metabolism;Metabolism;Carbohydrate_metabolism|Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Streptomycin_biosynthesis;Metabolism;Biosynthesis_of_other_secondary_metabolites|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps
0.0833333333333333	0.5	0.416666666666667	none	hypothetical_protein	none
0.44	0.34	0.22	K03686	dnaJ;_Chaperone_protein_DnaJ	none
0.384146341463415	0.353658536585366	0.26219512195122	K04043	dnaK;_molecular_chaperone_DnaK	RNA_degradation;Genetic_Information_Processing;Folding,_sorting_and_degradation
0.358024691358025	0.395061728395062	0.246913580246914	K03687	grpE;_protein_grpE_(HSP-70_cofactor)	none
0.306122448979592	0.428571428571429	0.26530612244898	K03705	hrcA;_Heat-inducible_repressor_HrcA	none
0.173913043478261	0.478260869565217	0.347826086956522	K03294	amino_acid/polyamine_transporter	none
0.375	0.375	0.25	K00974	tRNA-nucleotidyltransferase/Poly(A)_polymerase_family_member	none
0.483333333333333	0.333333333333333	0.183333333333333	K03596	lepA;_GTP-binding_protein_LepA	none
0	0.6	0.4	none	hypothetical_protein	none
0	0.423076923076923	0.576923076923077	K06385	spoIIP;_stage_II_sporulation_protein_P	none
0	0.4	0.6	K06012	gpr;_germination_protease_(EC:3.4.24.78)	none
0.428571428571429	0.285714285714286	0.285714285714286	none	hypothetical_protein	none
0.333333333333333	0.333333333333333	0.333333333333333	none	ArsR_family_transcriptional_regulator	none
0.558620689655172	0.296551724137931	0.144827586206897	K02968	rpsT;_30S_ribosomal_protein_S20	Ribosome;Genetic_Information_Processing;Translation
0.5	0.25	0.25	K02340	DNA_polymerase_III_subunit_delta	Purine_metabolism;Metabolism;Nucleotide_metabolism|Pyrimidine_metabolism;Metabolism;Nucleotide_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|DNA_replication;Genetic_Information_Processing;Replication_and_repair|Mismatch_repair;Genetic_Information_Processing;Replication_and_repair|Homologous_recombination;Genetic_Information_Processing;Replication_and_repair
0.519230769230769	0.269230769230769	0.211538461538462	none	hypothetical_protein	none
0.521739130434783	0.27536231884058	0.202898550724638	K01163	hypothetical_protein	none
0.666666666666667	0.25	0.0833333333333333	none	molybdenum_cofactor_biosynthesis	none
0.48780487804878	0.426829268292683	0.0853658536585366	none	hydrolase	none
0.228571428571429	0.342857142857143	0.428571428571429	K03648	ung;_Uracil-DNA_glycosylase_(UDG)_(EC:3.2.2.-)	Base_excision_repair;Genetic_Information_Processing;Replication_and_repair
0.315789473684211	0.263157894736842	0.421052631578947	none	lipoprotein	none
